laser wavelength:1550nm,set power:1.0dBm,grid dimension:31
right,3642.614225,4602.028325,-20.9163513
right,3642.6123909999997,4602.529257,-20.8088684
right,3642.612299,4603.025705999999,-20.7287025
right,3642.612236,4603.527676,-20.7094421
right,3642.613277,4604.028053999999,-20.6895027
right,3642.615038,4604.525602,-20.7099342
right,3642.613727,4605.027134999999,-20.7587852
right,3642.615555,4605.528992,-20.8338013
right,3642.6122149999997,4606.026739,-20.9264297
right,3642.613481,4606.525504,-21.0767403
right,3642.6136659999997,4607.027005999999,-21.2161179
right,3642.6143439999996,4607.525995999999,-21.3701859
right,3642.615105,4608.026551,-21.5504646
right,3642.6137559999997,4608.527489,-21.74646
right,3642.613904,4609.028351999999,-21.967495
right,3642.6144179999997,4609.526959,-22.2708092
right,3642.6122619999996,4610.027344,-22.5377045
right,3642.61282,4610.527526,-22.8526917
right,3642.612288,4611.0270629999995,-23.1975708
right,3642.611509,4611.526027,-23.5857811
right,3642.6137839999997,4612.025736,-24.0290604
right,3643.113018,4597.026979,-23.2616158
right,3643.1160489999997,4597.526542,-22.730648
right,3643.112476,4598.025551,-22.2593231
right,3643.1119169999997,4598.526906,-21.8510437
right,3643.1111659999997,4599.028281,-21.4760513
right,3643.111848,4599.526253999999,-21.162159
right,3643.112325,4600.025176,-20.8731041
right,3643.1141869999997,4600.527532,-20.607338
right,3643.113943,4601.026057,-20.3994141
right,3643.1124499999996,4601.5292389999995,-20.2189293
right,3643.113448,4602.028096999999,-20.087616
right,3643.113458,4602.526645999999,-19.977211
right,3643.114683,4603.024375,-19.9169998
right,3643.114043,4603.525995,-19.8630486
right,3643.113507,4604.026968,-19.8528175
right,3643.114769,4604.529222,-19.8729706
right,3643.113867,4605.027785,-19.9255791
right,3643.1138339999998,4605.527347,-19.9968185
right,3643.1121169999997,4606.02445,-20.1073151
right,3643.11482,4606.52779,-20.2320709
right,3643.1122069999997,4607.027884,-20.3666534
right,3643.1140739999996,4607.527067,-20.5336647
right,3643.1139599999997,4608.028585,-20.7241631
right,3643.111528,4608.528985999999,-20.9495201
right,3643.1136269999997,4609.026457999999,-21.1940918
right,3643.113417,4609.526354,-21.4546928
right,3643.112765,4610.026276,-21.7598724
right,3643.1132,4610.5276699999995,-22.1104965
right,3643.1132319999997,4611.027587,-22.4858017
right,3643.114048,4611.529049,-22.9164124
right,3643.1128599999997,4612.026428,-23.3315582
right,3643.61212,4597.027091,-22.5550537
right,3643.614396,4597.5258969999995,-22.0221825
right,3643.613285,4598.026777,-21.5643768
right,3643.6139839999996,4598.525709,-21.1476784
right,3643.613266,4599.028694,-20.7798882
right,3643.6140029999997,4599.526428,-20.4543114
right,3643.614717,4600.027145999999,-20.1618919
right,3643.6140729999997,4600.52649,-19.9164238
right,3643.6150949999997,4601.0271299999995,-19.7069244
right,3643.613427,4601.52811,-19.5329857
right,3643.6133889999996,4602.0270789999995,-19.3913193
right,3643.613061,4602.528362,-19.2857208
right,3643.614345,4603.02852,-19.2110786
right,3643.61298,4603.526355,-19.1725349
right,3643.612251,4604.027580999999,-19.1510963
right,3643.6118189999997,4604.527400999999,-19.1702042
right,3643.613845,4605.026938,-19.2131577
right,3643.613425,4605.526578,-19.2867126
right,3643.612064,4606.025539,-19.3983765
right,3643.616513,4606.526989,-19.521656
right,3643.613274,4607.027175,-19.6728592
right,3643.615418,4607.529122999999,-19.8544197
right,3643.6123209999996,4608.026801999999,-20.0642509
right,3643.6123629999997,4608.527797,-20.2964134
right,3643.615054,4609.026566,-20.5424385
right,3643.6121169999997,4609.527032999999,-20.8315277
right,3643.614166,4610.025418,-21.1611862
right,3643.6149609999998,4610.527384,-21.5132828
right,3643.6147389999996,4611.027144,-21.9065857
right,3643.613415,4611.525207,-22.3410339
right,3643.6151409999998,4612.0265389999995,-22.777607
right,3644.114212,4597.026035,-21.9911118
right,3644.115123,4597.525575,-21.4703217
right,3644.113798,4598.0259719999995,-21.0146141
right,3644.113331,4598.52748,-20.6082687
right,3644.114342,4599.027881,-20.2446365
right,3644.1136469999997,4599.524915,-19.9176941
right,3644.110843,4600.027211,-19.6121254
right,3644.113375,4600.526616,-19.359539
right,3644.11251,4601.0269849999995,-19.1477432
right,3644.1146489999996,4601.527903,-18.9675255
right,3644.11341,4602.028901,-18.8323708
right,3644.112462,4602.526779,-18.7132988
right,3644.112928,4603.028135,-18.6275139
right,3644.1119719999997,4603.528216,-18.5768967
right,3644.1147379999998,4604.026263,-18.5564117
right,3644.1130759999996,4604.528193,-18.5734825
right,3644.112812,4605.028281,-18.614254
right,3644.1135769999996,4605.52797,-18.6841698
right,3644.1159559999996,4606.03609,-18.7890511
right,3644.11222,4606.526564,-18.9282799
right,3644.1136779999997,4607.0269,-19.0938263
right,3644.1121049999997,4607.526503,-19.2844048
right,3644.1140969999997,4608.028208,-19.5043945
right,3644.114497,4608.526183999999,-19.7477913
right,3644.113637,4609.027148,-20.0157433
right,3644.1144839999997,4609.526213,-20.3141136
right,3644.113915,4610.026159999999,-20.651001
right,3644.114952,4610.528522,-21.0100594
right,3644.114139,4611.028679999999,-21.4006577
right,3644.1126959999997,4611.527771,-21.8246117
right,3644.112616,4612.025004,-22.2851906
right,3644.6141509999998,4597.02608,-21.6175995
right,3644.613708,4597.525637,-21.0974617
right,3644.6136629999996,4598.026953,-20.6434097
right,3644.612748,4598.527155,-20.2278976
right,3644.6122849999997,4599.026284,-19.8484039
right,3644.6129739999997,4599.5283309999995,-19.5104828
right,3644.614634,4600.025613,-19.1987953
right,3644.613907,4600.526925,-18.9373665
right,3644.614313,4601.0279009999995,-18.7181282
right,3644.614796,4601.528104,-18.5264931
right,3644.6140299999997,4602.028942,-18.3652306
right,3644.614427,4602.5266,-18.2425117
right,3644.614099,4603.027879,-18.1585464
right,3644.612196,4603.525794,-18.0995331
right,3644.6125589999997,4604.027537999999,-18.0836601
right,3644.61278,4604.526035,-18.086956
right,3644.614759,4605.026761,-18.1228447
right,3644.6137209999997,4605.528604,-18.198246
right,3644.613855,4606.025058,-18.3165817
right,3644.6133139999997,4606.526436,-18.4540291
right,3644.61296,4607.027152,-18.6236916
right,3644.612209,4607.527496,-18.8222198
right,3644.611766,4608.026526,-19.0416222
right,3644.6139249999997,4608.526147,-19.2918472
right,3644.612557,4609.027339,-19.560955
right,3644.613043,4609.525068999999,-19.8857079
right,3644.614145,4610.027104,-20.2123833
right,3644.6145309999997,4610.5265819999995,-20.5700264
right,3644.613006,4611.0272589999995,-20.9621353
right,3644.613509,4611.527048,-21.3900986
right,3644.613179,4612.026284,-21.9099426
right,3645.113684,4597.026483,-21.2605286
right,3645.113629,4597.525011,-20.7379951
right,3645.1128209999997,4598.027818,-20.2691727
right,3645.112819,4598.525747,-19.8427582
right,3645.113319,4599.027211,-19.4605026
right,3645.113133,4599.528885,-19.1086273
right,3645.1129459999997,4600.026860999999,-18.8128128
right,3645.1139089999997,4600.527263,-18.5362167
right,3645.113657,4601.026564,-18.3020287
right,3645.1122269999996,4601.527695,-18.1130905
right,3645.114309,4602.027058,-17.9506683
right,3645.113499,4602.527149,-17.8243141
right,3645.1134439999996,4603.025795,-17.7572899
right,3645.113383,4603.525848,-17.7100372
right,3645.1134909999996,4604.027829,-17.6833496
right,3645.113801,4604.527703,-17.700737
right,3645.1159629999997,4605.027878,-17.7462234
right,3645.1146169999997,4605.5268,-17.8294487
right,3645.1124109999996,4606.026715,-17.9667397
right,3645.1151019999998,4606.528491,-18.1178017
right,3645.1147469999996,4607.0275759999995,-18.2860756
right,3645.112893,4607.526234999999,-18.4860764
right,3645.113566,4608.027895,-18.7161484
right,3645.114634,4608.527145,-18.9678726
right,3645.1127189999997,4609.029379,-19.250988
right,3645.113993,4609.526449,-19.5934143
right,3645.112889,4610.027521999999,-19.9304504
right,3645.112827,4610.528452,-20.2965012
right,3645.113356,4611.026584,-20.7019691
right,3645.1131929999997,4611.528792,-21.1526527
right,3645.1153219999997,4612.026537,-21.6863785
right,3645.612499,4597.025675,-21.0802765
right,3645.6136269999997,4597.526715999999,-20.5285454
right,3645.612251,4598.029714,-20.0420761
right,3645.6117179999997,4598.527022,-19.5879707
right,3645.6128879999997,4599.028424,-19.195713
right,3645.613692,4599.529026,-18.8354301
right,3645.614816,4600.027094,-18.5439606
right,3645.613524,4600.526233,-18.2566566
right,3645.6121369999996,4601.026824,-18.0237656
right,3645.613895,4601.527486999999,-17.8236923
right,3645.613273,4602.027744,-17.6582184
right,3645.613622,4602.526852999999,-17.5465317
right,3645.613675,4603.025135,-17.4831886
right,3645.613505,4603.525476,-17.4208298
right,3645.609676,4604.025966,-17.4045792
right,3645.6124969999996,4604.528419,-17.4201965
right,3645.612631,4605.027639999999,-17.473732
right,3645.6144809999996,4605.5268829999995,-17.558754
right,3645.6144369999997,4606.028091,-17.6983414
right,3645.6153759999997,4606.52833,-17.8451958
right,3645.61292,4607.028058,-18.0200882
right,3645.611814,4607.527034,-18.219471
right,3645.614362,4608.026852,-18.4573174
right,3645.614153,4608.526769,-18.7189713
right,3645.612877,4609.028095,-19.010849
right,3645.6126299999996,4609.527622,-19.3527641
right,3645.6129459999997,4610.02727,-19.6964607
right,3645.615581,4610.527074,-20.0861435
right,3645.6163589999996,4611.027204,-20.5174332
right,3645.613449,4611.526814,-20.9850388
right,3645.614342,4612.028123,-21.4962044
right,3646.1142069999996,4597.026715999999,-20.9544601
right,3646.113723,4597.525554,-20.3872414
right,3646.1147619999997,4598.025501,-19.8848877
right,3646.112549,4598.525935,-19.4321899
right,3646.1140419999997,4599.027543,-19.0300369
right,3646.115101,4599.527693999999,-18.6666336
right,3646.1139679999997,4600.027451,-18.3725395
right,3646.11469,4600.525866999999,-18.0901947
right,3646.113053,4601.025676,-17.8512039
right,3646.1121829999997,4601.5264879999995,-17.658165
right,3646.11174,4602.028369,-17.4972763
right,3646.1135139999997,4602.529256,-17.3738403
right,3646.113242,4603.02431,-17.3086014
right,3646.11454,4603.52676,-17.253521
right,3646.1131579999997,4604.027298999999,-17.2411537
right,3646.113241,4604.528748,-17.2652168
right,3646.1149379999997,4605.027965,-17.3137894
right,3646.1131189999996,4605.52669,-17.4008064
right,3646.114366,4606.026182,-17.5344009
right,3646.1123639999996,4606.528945999999,-17.6814613
right,3646.1125709999997,4607.0263319999995,-17.8678932
right,3646.115131,4607.528061,-18.0829468
right,3646.114177,4608.028002,-18.3326035
right,3646.112576,4608.5271139999995,-18.6099701
right,3646.112017,4609.027641,-18.9260025
right,3646.1126059999997,4609.525318999999,-19.2489738
right,3646.1119,4610.02595,-19.6190796
right,3646.114565,4610.527921,-20.0375252
right,3646.1140579999997,4611.0258969999995,-20.4940033
right,3646.115317,4611.527513,-20.975769
right,3646.113794,4612.025704,-21.4722328
right,3646.614497,4597.026776,-20.9110985
right,3646.614372,4597.5279359999995,-20.3415413
right,3646.6115729999997,4598.027773,-19.8439713
right,3646.61553,4598.526926,-19.3996201
right,3646.6141,4599.026746,-18.9966888
right,3646.614118,4599.525793,-18.6729279
right,3646.614705,4600.0252009999995,-18.3313026
right,3646.6154589999996,4600.527886,-18.0643158
right,3646.6135639999998,4601.027876,-17.8301582
right,3646.612166,4601.525848,-17.637989
right,3646.612714,4602.026017,-17.4826927
right,3646.6133529999997,4602.528447,-17.3661728
right,3646.612278,4603.026429,-17.270874
right,3646.6144879999997,4603.529090999999,-17.2244797
right,3646.611074,4604.02757,-17.2139854
right,3646.6136189999997,4604.527492,-17.2365227
right,3646.613186,4605.029958,-17.2937202
right,3646.612467,4605.529152,-17.3892136
right,3646.6128909999998,4606.026194,-17.4927979
right,3646.6129499999997,4606.5284759999995,-17.652626
right,3646.615002,4607.0272669999995,-17.8509445
right,3646.613973,4607.527758,-18.0704079
right,3646.6134349999998,4608.027555,-18.3429108
right,3646.6129659999997,4608.529387,-18.6313705
right,3646.613864,4609.025761,-18.9359283
right,3646.614533,4609.524609,-19.2905693
right,3646.6153209999998,4610.0260149999995,-19.684536
right,3646.613289,4610.528722,-20.1139603
right,3646.6126569999997,4611.027684,-20.5824738
right,3646.612475,4611.52829,-21.083149
right,3646.6122619999996,4612.027405,-21.580162
right,3647.114443,4597.025753,-21.0344086
right,3647.115394,4597.526079,-20.4763412
right,3647.115074,4598.025826,-19.9916153
right,3647.1144639999998,4598.525932,-19.548584
right,3647.1118539999998,4599.02725,-19.1579666
right,3647.112239,4599.528104,-18.805191
right,3647.114353,4600.0272509999995,-18.471714
right,3647.1126139999997,4600.52592,-18.2052078
right,3647.1116469999997,4601.025973,-17.9703407
right,3647.1141169999996,4601.5281509999995,-17.7813606
right,3647.114209,4602.026331,-17.6274567
right,3647.1141159999997,4602.527303,-17.4981003
right,3647.113969,4603.026223,-17.3818436
right,3647.1141159999997,4603.526976,-17.338089
right,3647.112005,4604.027819,-17.3210716
right,3647.1142839999998,4604.52671,-17.3436584
right,3647.112702,4605.027977,-17.3920441
right,3647.1115419999996,4605.525946,-17.4910774
right,3647.113456,4606.026969,-17.5860748
right,3647.114397,4606.526718,-17.7502136
right,3647.113489,4607.026366,-17.9615059
right,3647.112792,4607.528315,-18.1884804
right,3647.1124409999998,4608.027118999999,-18.4722519
right,3647.114795,4608.527733,-18.7717133
right,3647.113438,4609.026792,-19.1025658
right,3647.112212,4609.526828,-19.4407654
right,3647.1137009999998,4610.02577,-19.8520203
right,3647.114372,4610.527618,-20.2890854
right,3647.1136589999996,4611.025572,-20.7600365
right,3647.113722,4611.527313,-21.270607
right,3647.1140969999997,4612.027341999999,-21.8091774
right,3647.6125869999996,4597.026897,-21.3515167
right,3647.611967,4597.52683,-20.8066788
right,3647.6145509999997,4598.027322,-20.3219757
right,3647.6122769999997,4598.527481,-19.8923149
right,3647.613967,4599.027347,-19.4930458
right,3647.6135759999997,4599.5285269999995,-19.1321068
right,3647.6115919999997,4600.025187,-18.788784
right,3647.61305,4600.526422,-18.5166588
right,3647.6130559999997,4601.028631,-18.2694092
right,3647.6134079999997,4601.528198,-18.0692139
right,3647.612143,4602.024679,-17.8986244
right,3647.613086,4602.527286,-17.7589188
right,3647.6139249999997,4603.0265229999995,-17.6386604
right,3647.612366,4603.526833,-17.5800629
right,3647.6137139999996,4604.028539999999,-17.5581589
right,3647.6134789999996,4604.526183999999,-17.5741158
right,3647.6119329999997,4605.027029,-17.633606
right,3647.614381,4605.528442,-17.7193146
right,3647.612738,4606.027374,-17.8230858
right,3647.612593,4606.529227,-17.9916229
right,3647.6134509999997,4607.026634,-18.1919136
right,3647.612241,4607.528469,-18.4229774
right,3647.612012,4608.025462,-18.6931229
right,3647.612648,4608.527279,-18.9948845
right,3647.613096,4609.02876,-19.3277206
right,3647.613867,4609.528514,-19.6974182
right,3647.6135799999997,4610.026693,-20.1052895
right,3647.613817,4610.528091,-20.5379601
right,3647.6136539999998,4611.027336,-21.0182495
right,3647.6136309999997,4611.526465999999,-21.5436821
right,3647.610813,4612.0265389999995,-22.1226158
right,3648.1145429999997,4597.026887,-21.8378677
right,3648.1141039999998,4597.5277129999995,-21.3006134
right,3648.114327,4598.026726,-20.8066826
right,3648.1141129999996,4598.527698,-20.3580971
right,3648.1136159999996,4599.027622,-19.9419785
right,3648.114952,4599.537498,-19.563549
right,3648.1139949999997,4600.026897,-19.2177315
right,3648.11406,4600.526705,-18.9316406
right,3648.1108919999997,4601.027274,-18.6726837
right,3648.114507,4601.528362,-18.4421692
right,3648.113516,4602.029931,-18.2636604
right,3648.114553,4602.528359999999,-18.1209641
right,3648.114067,4603.026651,-18.0008202
right,3648.112521,4603.526381,-17.932476
right,3648.1129379999998,4604.026712,-17.899868
right,3648.112874,4604.526177,-17.9070244
right,3648.114722,4605.027372,-17.9530182
right,3648.113378,4605.525439999999,-18.0358238
right,3648.113542,4606.025541,-18.1523094
right,3648.114509,4606.525383,-18.3124352
right,3648.1147929999997,4607.028101,-18.5118904
right,3648.112975,4607.529254,-18.7365036
right,3648.114634,4608.026366,-18.9957848
right,3648.114545,4608.526811,-19.289402
right,3648.11523,4609.029089,-19.6234894
right,3648.1131299999997,4609.525965,-20.0197372
right,3648.1119879999997,4610.027292,-20.4199257
right,3648.1136429999997,4610.527161,-20.8577003
right,3648.113018,4611.0287769999995,-21.3405266
right,3648.1140309999996,4611.526183999999,-21.8741989
right,3648.1118349999997,4612.029276,-22.4756775
right,3648.6139169999997,4597.026342,-22.2827034
right,3648.6117609999997,4597.525259,-21.727459
right,3648.613567,4598.025756999999,-21.2244453
right,3648.613726,4598.527110999999,-20.7607079
right,3648.615198,4599.0268829999995,-20.3410988
right,3648.612987,4599.52746,-19.9550514
right,3648.6126689999996,4600.023711,-19.6348457
right,3648.613371,4600.525336,-19.3295822
right,3648.613617,4601.027163,-19.068409
right,3648.6144179999997,4601.527924,-18.8404617
right,3648.6136269999997,4602.02833,-18.6505737
right,3648.613414,4602.529834,-18.5081062
right,3648.613939,4603.025531,-18.4224281
right,3648.614036,4603.525759,-18.3527908
right,3648.6136659999997,4604.025642,-18.3174248
right,3648.614188,4604.525872,-18.3167953
right,3648.613887,4605.027176,-18.3655014
right,3648.6141479999997,4605.525565999999,-18.4546661
right,3648.613061,4606.026217,-18.602047
right,3648.6129149999997,4606.5275169999995,-18.7530479
right,3648.614186,4607.027237,-18.9443169
right,3648.612787,4607.526879999999,-19.1649971
right,3648.614032,4608.027271999999,-19.4337273
right,3648.6141749999997,4608.524354,-19.7428055
right,3648.6122539999997,4609.026887,-20.0890694
right,3648.6134359999996,4609.5271299999995,-20.4899254
right,3648.615295,4610.026507,-20.9208832
right,3648.612155,4610.5268399999995,-21.3911858
right,3648.6120539999997,4611.027851,-21.9154015
right,3648.612972,4611.527845,-22.48526
right,3648.611242,4612.026259,-23.0736198
right,3649.112881,4597.024635,-22.9002762
right,3649.114948,4597.526225,-22.3201218
right,3649.114216,4598.027881999999,-21.7877045
right,3649.113495,4598.526959,-21.3082237
right,3649.114901,4599.028178,-20.8806725
right,3649.1141749999997,4599.536429,-20.4847641
right,3649.112276,4600.0276189999995,-20.1753006
right,3649.1121759999996,4600.525567,-19.8621521
right,3649.113504,4601.0291959999995,-19.5912857
right,3649.112675,4601.526865,-19.3649445
right,3649.113934,4602.027348,-19.1757469
right,3649.11296,4602.527631999999,-19.0304985
right,3649.114189,4603.024703,-18.9466629
right,3649.111969,4603.52714,-18.865284
right,3649.113171,4604.027040999999,-18.8274765
right,3649.113239,4604.527252,-18.8279228
right,3649.114846,4605.026498,-18.8741455
right,3649.114506,4605.527381,-18.9519691
right,3649.1139879999996,4606.02621,-19.0890388
right,3649.111959,4606.525694999999,-19.2402992
right,3649.1119919999996,4607.025960999999,-19.4250946
right,3649.115053,4607.528458,-19.6591644
right,3649.113986,4608.027862999999,-19.9387512
right,3649.114084,4608.526597,-20.2638893
right,3649.114626,4609.028528,-20.6450386
right,3649.1131109999997,4609.524590999999,-21.014904
right,3649.1132159999997,4610.026431,-21.4627075
right,3649.114321,4610.527768,-21.9649811
right,3649.1133379999997,4611.026207,-22.5108986
right,3649.114317,4611.526181,-23.1056786
right,3649.113923,4612.025691,-23.6622314
right,3649.612869,4597.0251499999995,-23.5612335
right,3649.61446,4597.526284,-22.9649696
right,3649.613845,4598.029740999999,-22.4442482
right,3649.6130949999997,4598.5293329999995,-21.9725037
right,3649.614107,4599.025602,-21.5490608
right,3649.613875,4599.526242,-21.1643295
right,3649.6141749999997,4600.027027,-20.8317719
right,3649.613003,4600.525613,-20.5336075
right,3649.613415,4601.027465,-20.2691956
right,3649.612745,4601.529129,-20.045372
right,3649.614521,4602.0269339999995,-19.8634148
right,3649.614521,4602.5264799999995,-19.7231903
right,3649.613237,4603.028566,-19.5958214
right,3649.612788,4603.526812,-19.5205002
right,3649.612761,4604.026234999999,-19.48526
right,3649.613939,4604.525547,-19.4919586
right,3649.6137799999997,4605.027892,-19.5285568
right,3649.6129229999997,4605.530012,-19.6077881
right,3649.612419,4606.027202,-19.7013054
right,3649.613066,4606.527347,-19.8564186
right,3649.6133299999997,4607.025009999999,-20.0600014
right,3649.6139249999997,4607.526479,-20.3124046
right,3649.614096,4608.027759,-20.605896
right,3649.612236,4608.529007,-20.9461784
right,3649.611124,4609.027785,-21.3323402
right,3649.613496,4609.525232999999,-21.6766891
right,3649.6133099999997,4610.02708,-22.1505585
right,3649.612298,4610.526216,-22.6658936
right,3649.614775,4611.025795,-23.2241554
right,3649.6150559999996,4611.528010999999,-23.8181305
right,3649.612107,4612.026202999999,-24.3788757
right,3650.1137089999997,4597.026347,-24.3874092
right,3650.1144809999996,4597.526123,-23.813942
right,3650.112182,4598.026688,-23.3109322
right,3650.1134859999997,4598.526739,-22.8475227
right,3650.114286,4599.027829,-22.43964
right,3650.111813,4599.526038,-22.0598755
right,3650.1145589999996,4600.027295,-21.7018471
right,3650.11352,4600.530769999999,-21.4078255
right,3650.112748,4601.027773,-21.1512527
right,3650.1136469999997,4601.529799,-20.9315948
right,3650.113167,4602.0259559999995,-20.746357
right,3650.113684,4602.528555,-20.6003113
right,3650.11352,4603.028383,-20.4266815
right,3650.112689,4603.526421,-20.3539009
right,3650.1117639999998,4604.024821,-20.3172455
right,3650.114463,4604.525904,-20.3213997
right,3650.1133299999997,4605.027161999999,-20.3572731
right,3650.114125,4605.526258,-20.4415131
right,3650.1124539999996,4606.026576,-20.4945412
right,3650.113695,4606.527085,-20.6580429
right,3650.112173,4607.027511,-20.8705063
right,3650.1132319999997,4607.529151,-21.1321907
right,3650.11208,4608.024668999999,-21.4271049
right,3650.114764,4608.528497,-21.7713928
right,3650.1137569999996,4609.026092,-22.1467476
right,3650.114118,4609.527465,-22.4883461
right,3650.1148369999996,4610.026213,-22.9545517
right,3650.1136269999997,4610.527534,-23.4652061
right,3650.1144299999996,4611.026175999999,-24.0087624
right,3650.1140419999997,4611.524974999999,-24.6020241
right,3650.114442,4612.027365,-25.1880264
right,3650.613669,4597.026008,-25.4312477
right,3650.613261,4597.526041,-24.8897247
right,3650.613962,4598.025402,-24.4061928
right,3650.614678,4598.5269149999995,-23.9519577
right,3650.613617,4599.0254079999995,-23.5338898
right,3650.6138079999996,4599.527923,-23.1625175
right,3650.613266,4600.028616,-22.7808228
right,3650.61327,4600.526873,-22.4862747
right,3650.614448,4601.025145,-22.2156372
right,3650.612922,4601.52625,-21.9778214
right,3650.6136039999997,4602.027559,-21.7913055
right,3650.613405,4602.526197,-21.6276703
right,3650.612014,4603.026905,-21.4233131
right,3650.612338,4603.526938,-21.3472557
right,3650.615519,4604.026779,-21.3035698
right,3650.612163,4604.527486,-21.3062859
right,3650.612114,4605.026996,-21.3400955
right,3650.612286,4605.529165,-21.410759
right,3650.615489,4606.028566999999,-21.4476776
right,3650.612603,4606.525898,-21.6126862
right,3650.6118629999996,4607.026497,-21.8196487
right,3650.6132989999996,4607.526017,-22.0648689
right,3650.612091,4608.026022999999,-22.3447914
right,3650.6129309999997,4608.527513,-22.6660194
right,3650.6127039999997,4609.026494,-23.017868
right,3650.612385,4609.526118,-23.3897552
right,3650.6147269999997,4610.027115,-23.8301201
right,3650.613429,4610.525308,-24.3153267
right,3650.614694,4611.02592,-24.8397331
right,3650.614139,4611.528533,-25.4153061
right,3650.6130409999996,4612.026392,-26.0466728
right,3651.113547,4597.025742,-26.6764755
right,3651.1136899999997,4597.525031,-26.1291351
right,3651.1135409999997,4598.028498,-25.6461983
right,3651.114775,4598.527209,-25.1796608
right,3651.114935,4599.028145,-24.7507248
right,3651.1141199999997,4599.525423,-24.3509331
right,3651.1127979999997,4600.026224,-23.972599
right,3651.112067,4600.52813,-23.6569023
right,3651.1119989999997,4601.026906,-23.3763924
right,3651.1124139999997,4601.53015,-23.1286392
right,3651.1133889999996,4602.02626,-22.9188347
right,3651.111633,4602.528434,-22.7357178
right,3651.1140699999996,4603.025082,-22.5551643
right,3651.114456,4603.525745,-22.4661255
right,3651.113121,4604.0262649999995,-22.4073143
right,3651.1130169999997,4604.524525,-22.3847618
right,3651.114459,4605.02723,-22.4018631
right,3651.1149699999996,4605.527674999999,-22.4467392
right,3651.11291,4606.0261869999995,-22.5208778
right,3651.1134399999996,4606.524396,-22.6685371
right,3651.112822,4607.026929,-22.8545914
right,3651.113277,4607.526879999999,-23.0780907
right,3651.115536,4608.025747,-23.3252754
right,3651.114815,4608.525634,-23.6149025
right,3651.1144809999996,4609.026452,-23.9502831
right,3651.112922,4609.524651,-24.3427505
right,3651.1109119999996,4610.027245,-24.7636642
right,3651.114897,4610.52624,-25.2350082
right,3651.1149189999996,4611.02779,-25.7382011
right,3651.1136469999997,4611.527716,-26.3141479
right,3651.1146999999996,4612.026972,-26.9526596
right,3651.613515,4597.027895,-28.0191193
right,3651.613018,4597.527703,-27.4535217
right,3651.6132119999997,4598.028397,-26.9327431
right,3651.612819,4598.527081,-26.4308319
right,3651.6109199999996,4599.0262809999995,-25.970993
right,3651.6133919999997,4599.52654,-25.5463104
right,3651.612372,4600.027282999999,-25.1995811
right,3651.615558,4600.526561,-24.863163
right,3651.613195,4601.0278,-24.5595894
right,3651.6137599999997,4601.526553,-24.2933807
right,3651.614177,4602.029206,-24.0766029
right,3651.614452,4602.528507999999,-23.8793983
right,3651.61302,4603.027239999999,-23.740448
right,3651.615089,4603.525492,-23.6254921
right,3651.614716,4604.029268,-23.5580978
right,3651.6130559999997,4604.5266,-23.5133362
right,3651.615237,4605.026566,-23.5223045
right,3651.6136389999997,4605.5262999999995,-23.5599785
right,3651.614448,4606.026213,-23.6589088
right,3651.613468,4606.525369999999,-23.7869759
right,3651.614276,4607.026721,-23.9414902
right,3651.6135689999996,4607.526763,-24.1390152
right,3651.611922,4608.028368,-24.3678246
right,3651.612734,4608.527716,-24.6353912
right,3651.6130409999996,4609.028042,-24.9623337
right,3651.61548,4609.525635,-25.362339
right,3651.612744,4610.026833,-25.771595
right,3651.613258,4610.5260769999995,-26.2390747
right,3651.6155559999997,4611.0270359999995,-26.7632294
right,3651.612429,4611.5268719999995,-27.3643799
right,3651.614436,4612.0268989999995,-27.9598083
right,3652.114584,4597.0270009999995,-29.1479645
right,3652.1122569999998,4597.5257599999995,-28.5349388
right,3652.113939,4598.02583,-27.9835167
right,3652.1117839999997,4598.528991,-27.4810829
right,3652.112952,4599.028869,-27.0221825
right,3652.111392,4599.530642,-26.6156235
right,3652.113562,4600.02654,-26.304451
right,3652.11336,4600.526162,-25.9810715
right,3652.113914,4601.0259129999995,-25.6981506
right,3652.1155679999997,4601.526645,-25.4426918
right,3652.115078,4602.027509,-25.2353249
right,3652.1138739999997,4602.528093,-25.067337
right,3652.113055,4603.02697,-24.9538765
right,3652.114427,4603.526575,-24.837574
right,3652.1141159999997,4604.025065,-24.7633438
right,3652.1132129999996,4604.525619,-24.7413254
right,3652.112977,4605.029747,-24.7489548
right,3652.113871,4605.527372,-24.7920609
right,3652.112796,4606.02658,-24.8913803
right,3652.113319,4606.525626,-25.0078011
right,3652.114479,4607.02823,-25.160965
right,3652.115336,4607.527303,-25.3530579
right,3652.113762,4608.027475,-25.6097946
right,3652.114908,4608.527319,-25.9191856
right,3652.112146,4609.028235,-26.2908669
right,3652.1136739999997,4609.527145,-26.6427689
right,3652.114662,4610.027088,-27.0967331
right,3652.112513,4610.526615,-27.6098442
right,3652.112361,4611.02628,-28.1815948
right,3652.1159509999998,4611.526941,-28.7942238
right,3652.113108,4612.026953,-29.3627281
right,3652.611742,4597.025850999999,-30.4267693
right,3652.613632,4597.525581,-29.7925491
right,3652.613945,4598.02585,-29.2490654
right,3652.611621,4598.527179,-28.7623672
right,3652.611382,4599.027743,-28.3287811
right,3652.6132159999997,4599.528644,-27.9466438
right,3652.6148089999997,4600.025407,-27.6203613
right,3652.613485,4600.5254939999995,-27.3107567
right,3652.6144639999998,4601.0281589999995,-27.0388794
